"id","X","Y","Unique_Squirrel_ID","Shift","Date","Age","Primary_Fur_Color","Location","Specific_Location","Running","Chasing","Climbing","Eating","Foraging","Other_Activities","Kuks","Quaas","Moans","Tail_flags","Tail_twitches","Approaches","Indifferent","Runs_from"
"648","-73.95394000282360","40.79800412717000","41E-AM-1007-02","AM","2018-10-07","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","False","True"
"649","-73.95548910035430","40.79687745996540","40E-AM-1014-03","AM","2018-10-14","Adult","Gray","Ground Plane","","False","False","True","False","True","","False","False","False","False","False","False","True","False"
"650","-73.98096101171710","40.76838966655020","2A-AM-1010-02","AM","2018-10-10","","Gray","Above Ground","perched on small fence","False","False","False","True","False","","False","False","False","False","True","False","False","True"
"651","-73.98016619039320","40.76979501417510","3A-PM-1017-03","PM","2018-10-17","Adult","Cinnamon","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","True","False","False"
"652","-73.95700561239530","40.78787560675820","30I-PM-1006-02","PM","2018-10-06","Adult","Gray","Ground Plane","","True","False","False","False","False","","False","False","False","True","False","False","False","True"
"653","-73.97034013856840","40.77952387842660","17C-PM-1013-01","PM","2018-10-13","Adult","Gray","Ground Plane","then perched on 2-ft high border fencing","False","False","False","False","True","","False","False","False","False","False","False","False","True"
"654","-73.97676965915200","40.77419080104840","9A-AM-1013-04","AM","2018-10-13","Juvenile","Gray","Ground Plane","","False","False","False","True","False","","False","False","False","False","False","False","False","False"
"655","-73.97287838020670","40.77316710492460","9E-PM-1014-02","PM","2018-10-14","Juvenile","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","True","False","True","False"
"656","-73.95537267145040","40.79875785411230","41D-AM-1014-02","AM","2018-10-14","Adult","Gray","Above Ground","","False","False","False","False","False","jumping","False","False","False","False","False","False","True","False"
"657","-73.96790088496770","40.77590139230340","14G-AM-1012-02","AM","2018-10-12","","Gray","Above Ground","","False","False","True","False","False","","False","False","False","False","False","False","True","False"
"658","-73.97045758489260","40.76934993260950","7H-PM-1006-09","PM","2018-10-06","Adult","Black","Ground Plane","by tree","False","False","False","True","True","","False","False","False","True","False","True","False","True"
"659","-73.95726869794120","40.79626845732600","38D-AM-1017-03","AM","2018-10-17","Adult","Gray","Ground Plane","","False","False","False","False","True","digging","False","False","False","False","False","False","False","False"
"660","-73.96382989975540","40.78259663323670","22F-AM-1007-03","AM","2018-10-07","Adult","Cinnamon","Ground Plane","","False","False","False","True","False","","False","False","False","False","False","False","True","False"
"661","-73.97007590739730","40.76805608716950","5I-AM-1010-01","AM","2018-10-10","Adult","Gray","Ground Plane","","True","False","False","False","False","","False","False","False","False","False","False","True","False"
"662","-73.97218547900380","40.77610863524380","12C-AM-1013-01","AM","2018-10-13","Adult","Gray","Ground Plane","","False","False","False","False","True","burying","False","False","False","False","False","False","True","False"
"663","-73.97664405898360","40.76823902825810","3E-AM-1006-02","AM","2018-10-06","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","True","False","False","False","True"
"664","-73.97251748685560","40.76642482835660","3H-PM-1014-07","PM","2018-10-14","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"665","-73.95636612568750","40.79668231145080","39D-AM-1008-03","AM","2018-10-08","Adult","Gray","Above Ground","","False","False","True","False","False","","False","False","False","False","False","False","False","False"
"666","-73.96870277827260","40.77051626161990","9I-AM-1014-09","AM","2018-10-14","Adult","Gray","Above Ground","","False","False","True","False","True","","False","False","False","False","False","False","False","False"
"667","-73.96245387330370","40.78838298515180","28D-AM-1012-04","AM","2018-10-12","Adult","Cinnamon","Above Ground","","False","False","True","False","False","","False","False","False","False","False","False","False","True"
"668","-73.97069037405470","40.77268737606870","10G-AM-1006-07","AM","2018-10-06","Adult","Gray","Ground Plane","","False","False","False","True","False","","False","False","False","False","True","False","True","False"
"669","-73.98020792598660","40.76787234710070","1B-AM-1012-10","AM","2018-10-12","Juvenile","Gray","Ground Plane","","False","False","False","True","True","","False","False","False","False","False","True","False","False"
"670","-73.96023986909460","40.79101576761190","32D-PM-1006-04","PM","2018-10-06","Adult","Gray","Above Ground","","False","False","False","True","False","","False","False","False","False","True","False","True","False"
"671","-73.97092440069560","40.76769426396970","5I-AM-1010-02","AM","2018-10-10","Adult","Gray","Ground Plane","","True","False","False","False","False","","False","False","False","False","False","False","False","True"
"672","-73.95887081034860","40.79057940788430","32F-PM-1008-05","PM","2018-10-08","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"673","-73.95841781352600","40.79273012144760","34E-PM-1006-01","PM","2018-10-06","Adult","Gray","Above Ground","","False","False","False","False","False","sitting and watching on a tree","False","False","False","False","False","False","True","False"
"674","-73.97798119677880","40.76751787975460","2D-AM-1007-01","AM","2018-10-07","Adult","Gray","Ground Plane","","True","False","True","False","False","","False","False","False","False","False","False","False","False"
"675","-73.97598306509570","40.76830347390690","3E-AM-1006-01","AM","2018-10-06","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","False","True"
"676","-73.97102074385380","40.76821871444320","5I-AM-1010-05","AM","2018-10-10","Adult","Gray","Ground Plane","","False","False","False","True","False","","False","False","False","False","True","False","True","False"
"677","-73.97991559660860","40.76980343149930","3A-PM-1017-08","PM","2018-10-17","Adult","Cinnamon","Ground Plane","","False","False","False","True","True","","False","False","False","False","False","True","False","False"
"678","-73.97744758535500","40.76971678280030","4C-PM-1010-11","PM","2018-10-10","Adult","Gray","Ground Plane","","True","False","False","True","False","","False","False","False","False","False","False","False","False"
"679","-73.95501848906900","40.79712353336990","40E-PM-1017-02","PM","2018-10-17","Adult","Gray","Ground Plane","","False","False","False","True","False","","False","False","False","False","False","False","True","False"
"680","-73.95640114211220","40.79580978493690","38E-AM-1010-02","AM","2018-10-10","Adult","Gray","Ground Plane","","False","False","True","False","False","","False","False","False","False","False","False","False","False"
"681","-73.95528808927010","40.78890405033160","32I-AM-1013-04","AM","2018-10-13","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","True","False","False","True","False"
"682","-73.96518283835920","40.78028209438630","19F-PM-1017-06","PM","2018-10-17","Adult","Gray","Ground Plane","","True","True","True","False","False","","False","False","False","False","True","True","False","False"
"683","-73.97076836215840","40.77598155661230","13E-AM-1017-11","AM","2018-10-17","Adult","Gray","Above Ground","on/in log","True","False","False","False","False","","False","False","False","False","False","False","False","True"
"684","-73.96910573260880","40.77659735097210","14F-PM-1012-07","PM","2018-10-12","Adult","Cinnamon","Ground Plane","","True","True","False","True","True","","False","False","False","False","False","False","True","False"
"685","-73.96581818130140","40.77981606375610","19F-AM-1007-01","AM","2018-10-07","Adult","Cinnamon","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"686","-73.96957456720330","40.77918351221470","17D-AM-1008-06","AM","2018-10-08","","","Above Ground","high in tree, couldn't see it, only heard it","False","False","False","False","False","","True","False","False","False","False","False","False","False"
"687","-73.96369718436650","40.78256385373620","22F-AM-1007-04","AM","2018-10-07","Adult","Cinnamon","","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"688","-73.95807856006170","40.79579813108970","37C-PM-1013-01","PM","2018-10-13","Adult","Gray","Ground Plane","","False","False","False","True","True","","False","False","False","False","False","False","True","False"
"689","-73.97059538145500","40.77629121424570","13E-PM-1008-05","PM","2018-10-08","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"690","-73.97679491411230","40.77445458358500","9A-PM-1010-01","PM","2018-10-10","Adult","","Ground Plane","by large tree in sectioned off area","False","False","True","False","False","i think it climbed the tree when i first saw it.","False","False","False","False","False","False","True","False"
"691","-73.96959649834540","40.78023021927990","18C-PM-1018-08","PM","2018-10-18","Juvenile","Black","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","False","False"
"692","-73.95945293109850","40.78404926065520","26I-PM-1010-04","PM","2018-10-10","Adult","Gray","Ground Plane","","False","False","False","True","True","","False","False","False","False","False","True","False","False"
"693","-73.96935337217500","40.78382474223690","21A-AM-1019-06","AM","2018-10-19","Juvenile","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"694","-73.96980327347040","40.77823439124170","16D-AM-1007-02","AM","2018-10-07","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"695","-73.96850806398730","40.77453097941550","13G-PM-1008-03","PM","2018-10-08","Juvenile","Cinnamon","Above Ground","maple tree","False","False","True","False","False","","False","False","False","False","False","False","True","False"
"696","-73.96560981941490","40.77576430789730","15I-AM-1008-05","AM","2018-10-08","Adult","Gray","Above Ground","","False","False","True","False","False","","False","False","False","False","False","False","False","True"
"697","-73.97046560040200","40.77011257732480","7H-PM-1006-05","PM","2018-10-06","Adult","Gray","Ground Plane","Ran across path to eat behind fence, next to the fence.","True","False","False","True","True","","False","False","False","False","True","False","False","True"
"698","-73.95855376683820","40.79039057870050","32F-AM-1012-03","AM","2018-10-12","Adult","Gray","Above Ground","","False","False","True","False","False","bringing green leaves to nest","False","False","False","False","False","False","False","False"
"699","-73.95046935442250","40.79722543600400","42H-AM-1019-01","AM","2018-10-19","Adult","Cinnamon","Ground Plane","","False","False","False","True","True","","False","False","False","False","False","False","False","False"
"700","-73.96912617559360","40.77029294286040","8I-AM-1006-12","AM","2018-10-06","Adult","Gray","Above Ground","tree","False","False","True","False","False","","False","False","False","False","False","False","True","False"
"701","-73.95292302079080","40.79606634425730","40G-PM-1013-06","PM","2018-10-13","Juvenile","Gray","Ground Plane","along the road","False","False","False","True","False","","False","False","False","False","False","False","False","False"
"702","-73.96385854925100","40.78089996109140","21G-AM-1014-03","AM","2018-10-14","Adult","Gray","Above Ground","","False","False","False","False","True","","False","False","False","False","True","False","True","False"
"703","-73.95763044737220","40.79598106223420","38D-AM-1017-05","AM","2018-10-17","Adult","Gray","Ground Plane","","True","False","False","True","False","eating (nut)","False","False","False","False","False","False","False","True"
"704","-73.97935655643610","40.76792593904480","2C-AM-1010-09","AM","2018-10-10","Adult","Gray","Ground Plane","","False","False","False","True","True","","False","False","False","False","False","False","False","False"
"705","-73.97792282876290","40.76810196838590","3D-PM-1010-01","PM","2018-10-10","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","False","False"
"706","-73.95701325709340","40.79320141590870","35F-PM-1012-01","PM","2018-10-12","Juvenile","Gray","Ground Plane","","True","False","False","True","True","","False","False","False","True","False","False","True","True"
"707","-73.96154750380100","40.79315606686720","33B-AM-1010-06","AM","2018-10-10","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"708","-73.95928194919680","40.79410620086260","35C-AM-1007-06","AM","2018-10-07","Adult","","Above Ground","","False","False","True","False","False","","False","False","False","False","False","False","False","False"
"709","-73.95193878816920","40.79362736369290","38I-PM-1014-04","PM","2018-10-14","Adult","Gray","Ground Plane","","True","False","False","False","False","","False","False","False","False","False","False","False","False"
"710","-73.96955698970420","40.77120621471710","9H-PM-1018-01","PM","2018-10-18","Adult","Gray","Ground Plane","","False","False","False","False","False","","False","False","False","False","False","False","True","False"
"711","-73.97679809251240","40.77436277567800","9A-PM-1010-02","PM","2018-10-10","Adult","","Ground Plane","","True","False","False","False","False","","False","False","False","False","False","False","True","False"
"712","-73.97361698866550","40.77149421962570","7E-AM-1006-06","AM","2018-10-06","Adult","Gray","Ground Plane","","True","False","False","False","False","","False","False","False","False","False","True","False","False"
"713","-73.95620080976800","40.79818144626500","40C-AM-1017-06","AM","2018-10-17","Adult","Gray","Ground Plane","","True","False","False","False","False","","False","False","False","False","False","False","False","True"
"714","-73.96915857561910","40.77634046569500","14F-AM-1007-03","AM","2018-10-07","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"715","-73.97720265726740","40.76915987730170","4D-PM-1008-14","PM","2018-10-08","Adult","Cinnamon","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"716","-73.97454279840890","40.76918482148170","5E-AM-1008-03","AM","2018-10-08","Adult","Gray","Ground Plane","","True","False","False","False","True","","False","False","False","False","False","False","False","False"
"717","-73.95747495718480","40.79818988907350","40C-PM-1006-08","PM","2018-10-06","Adult","Gray","Ground Plane","By the main road","True","False","False","False","False","","False","False","False","False","False","False","False","True"
"718","-73.96616944634880","40.77575305835690","15H-PM-1008-07","PM","2018-10-08","Adult","Gray","Ground Plane","along bottom of rock outcropping","False","False","False","True","True","","False","False","False","False","False","False","True","False"
"719","-73.96268812347420","40.79052083455490","30C-AM-1014-01","AM","2018-10-14","Adult","Gray","Ground Plane","","False","False","False","True","True","","False","False","False","False","True","False","True","False"
"720","-73.96698143463260","40.78039091994800","19E-PM-1018-01","PM","2018-10-18","Adult","Gray","Ground Plane","","True","False","False","False","False","","False","False","False","False","True","False","False","True"
"721","-73.97182620344690","40.76667717974420","4I-PM-1007-02","PM","2018-10-07","Adult","Black","Ground Plane","","False","True","False","False","False","","False","False","False","False","False","False","False","False"
"722","-73.97459537103280","40.77282840251950","8D-AM-1007-07","AM","2018-10-07","Adult","Gray","Ground Plane","","False","False","False","True","False","","False","False","False","False","False","False","False","False"
"723","-73.96543974847630","40.77988635229040","19F-PM-1017-03","PM","2018-10-17","Adult","Cinnamon","Ground Plane","","False","False","False","True","True","","False","False","False","False","False","True","False","False"
"724","-73.95329527631060","40.79200744626220","36I-AM-1017-08","AM","2018-10-17","Adult","Gray","Ground Plane","","False","True","False","False","False","chasing (#7)","False","False","False","False","True","False","False","True"
"725","-73.96896277910000","40.77606200435900","14F-AM-1007-06","AM","2018-10-07","Juvenile","Gray","Ground Plane","","False","True","False","False","False","","False","False","False","False","False","False","True","False"
"726","-73.97330569832500","40.77838233112960","14A-PM-1014-06","PM","2018-10-14","Adult","Gray","Above Ground","","False","False","True","False","False","","False","False","False","False","False","False","False","True"
"727","-73.96345632229260","40.78099283641700","21G-PM-1007-04","PM","2018-10-07","","Gray","Ground Plane","","False","False","False","True","False","","False","False","False","True","False","False","False","True"
"728","-73.96029131055780","40.79106358100380","32D-PM-1006-03","PM","2018-10-06","Adult","Gray","Above Ground","","False","False","False","True","False","","False","False","False","False","True","False","True","False"
"729","-73.97760445784460","40.76976073080330","4C-PM-1010-15","PM","2018-10-10","Juvenile","Gray","Above Ground","on tree","False","True","False","False","False","chasing #14","False","False","False","False","False","False","True","False"
"730","-73.96072808016010","40.79015067062480","31D-PM-1006-01","PM","2018-10-06","Adult","Gray","Ground Plane","","False","False","False","True","True","","False","False","False","True","False","False","False","True"
"731","-73.97335458025150","40.76750560253570","4G-AM-1006-04","AM","2018-10-06","Adult","Black","Ground Plane","","False","False","False","True","False","","False","False","False","False","False","False","True","False"
"732","-73.96950413667220","40.77978788094820","17D-AM-1008-02","AM","2018-10-08","Adult","Gray","Ground Plane","","False","True","False","False","False","","False","False","False","False","False","False","False","True"
"733","-73.97643975502890","40.77370045571040","8B-AM-1007-01","AM","2018-10-07","Adult","Gray","Above Ground","","False","False","True","False","False","","False","False","False","False","True","False","True","False"
"734","-73.97149211883720","40.77675837186700","14D-AM-1014-11","AM","2018-10-14","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"735","-73.97137993656500","40.77214349412260","9F-PM-1014-05","PM","2018-10-14","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"736","-73.96601100604160","40.78099900985970","20F-AM-1014-01","AM","2018-10-14","Adult","Gray","Ground Plane","","False","False","False","True","True","","False","False","False","False","False","False","True","False"
"737","-73.97111769994710","40.77242785472810","10F-PM-1019-06","PM","2018-10-19","Adult","Gray","Above Ground","Different tree","False","False","True","False","False","","False","False","False","False","False","False","True","False"
"738","-73.97257125887410","40.76691018329260","4H-AM-1006-02","AM","2018-10-06","Adult","Gray","Ground Plane","","False","False","True","False","False","climbing (over small wire fence then on the ground)","False","False","False","False","False","True","False","True"
"739","-73.96205974490660","40.79224658768130","33B-PM-1010-10","PM","2018-10-10","Adult","Gray","Ground Plane","","False","False","False","False","True","","True","False","False","False","False","False","False","False"
"740","-73.95834778506340","40.79140736327820","33F-PM-1012-06","PM","2018-10-12","Adult","Gray","Ground Plane","","False","True","False","True","True","","True","False","False","False","True","False","False","False"
"741","-73.97902142534430","40.76867911697760","3B-PM-1007-10","PM","2018-10-07","Adult","Gray","Ground Plane","","False","False","False","True","False","hopping","False","False","False","False","False","False","True","False"
"742","-73.97670169633970","40.76740127845410","2E-PM-1014-02","PM","2018-10-14","Adult","Gray","Ground Plane","","False","False","False","False","False","","False","False","False","False","False","False","True","False"
"743","-73.95650357056190","40.79373827050560","36F-AM-1017-04","AM","2018-10-17","Juvenile","Gray","Ground Plane","","True","False","False","True","True","","True","False","False","False","False","True","False","True"
"744","-73.97456876537910","40.77763969269970","13A-PM-1014-02","PM","2018-10-14","Adult","Gray","Above Ground","","False","False","False","False","False","","False","False","False","False","False","False","False","False"
"745","-73.96716405209380","40.77722368338160","16G-AM-1010-02","AM","2018-10-10","Adult","Cinnamon","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"746","-73.95914076910000","40.79608469031220","37B-AM-1018-01","AM","2018-10-18","Adult","Black","Ground Plane","","True","False","False","False","False","","False","False","False","False","True","False","True","False"
"747","-73.97714226252740","40.77236141577600","7B-AM-1008-02","AM","2018-10-08","Adult","Gray","Above Ground","","False","True","False","False","False","","False","False","False","False","False","False","True","False"
"748","-73.97566038461070","40.76725313193840","3F-PM-1013-03","PM","2018-10-13","Adult","Cinnamon","Ground Plane","","False","False","False","False","True","","False","False","False","False","True","False","True","False"
"749","-73.96863045815260","40.77736313371170","15E-PM-1008-01","PM","2018-10-08","Adult","Gray","Above Ground","on fallen tree","True","False","False","True","True","","False","False","False","False","False","False","True","False"
"750","-73.96996720741640","40.77743893457480","15D-AM-1007-07","AM","2018-10-07","Adult","Gray","Ground Plane","","False","True","False","False","True","chasing #8","False","False","False","False","False","False","True","False"
"751","-73.96834799438230","40.78158272983030","20C-PM-1018-01","PM","2018-10-18","Juvenile","Gray","Ground Plane","","True","True","False","False","False","","False","False","False","False","False","False","False","False"
"752","-73.97686176907250","40.77418770607050","9A-PM-1010-03","PM","2018-10-10","","Gray","Ground Plane","","False","False","False","False","False","","False","False","False","False","False","False","False","False"
"753","-73.97293786741980","40.76724075945590","4H-AM-1006-04","AM","2018-10-06","Adult","Gray","Ground Plane","","False","False","False","False","True","met #3 while foraging and briefly tussled","False","False","False","False","False","False","True","False"
"754","-73.95632030891050","40.79062753577260","33G-PM-1006-01","PM","2018-10-06","Juvenile","Gray","Above Ground","","False","False","True","False","False","","False","False","False","False","False","False","True","False"
"755","-73.95799418474340","40.79912167133280","41B-PM-1014-02","PM","2018-10-14","Adult","Black","Above Ground","","False","False","True","False","False","","False","False","False","False","False","False","False","False"
"756","-73.97730791542190","40.76965066888610","4C-AM-1006-02","AM","2018-10-06","Juvenile","Gray","Ground Plane","","True","False","False","True","True","","False","False","False","False","True","False","True","False"
"757","-73.97831852785950","40.77248616755040","7A-AM-1006-03","AM","2018-10-06","Adult","Gray","Above Ground","in trees, then to ground","True","False","True","False","False","jumping","False","False","False","False","False","False","True","False"
"758","-73.97036216164720","40.77503227148200","12E-AM-1017-08","AM","2018-10-17","Adult","Gray","Above Ground","","False","False","False","True","False","chilling","False","False","False","False","False","False","True","False"
"759","-73.96995111812400","40.77627565930150","14E-AM-1008-17","AM","2018-10-08","Adult","Gray","Ground Plane","","False","False","False","True","True","","False","False","False","False","False","False","True","False"
"760","-73.97182341595570","40.78108425037150","18A-AM-1012-02","AM","2018-10-12","Adult","Gray","Above Ground","","False","False","True","True","True","burying","False","False","False","True","False","False","False","True"
"761","-73.97506214611100","40.77234171734510","8C-PM-1013-07","PM","2018-10-13","","Gray","Ground Plane","","False","False","False","True","False","","False","False","False","False","False","False","True","False"
"762","-73.96792913479560","40.78469730966650","23B-PM-1012-02","PM","2018-10-12","Adult","Gray","Ground Plane","","False","True","False","False","True","2/3 were chasing each other","False","False","False","False","True","False","False","True"
"763","-73.97674554307090","40.77178662378260","6B-PM-1017-06","PM","2018-10-17","Adult","Gray","Ground Plane","","True","True","False","False","True","","False","False","False","False","False","False","False","False"
"764","-73.97466087862990","40.77760920782540","13A-AM-1017-01","AM","2018-10-17","Adult","Gray","Above Ground","","False","False","True","False","False","","False","False","False","False","False","False","True","False"
"765","-73.96797780019000","40.78476294732580","23B-PM-1012-05","PM","2018-10-12","Adult","Gray","Above Ground","chain link fence","False","True","True","False","False","","False","False","False","False","False","False","True","False"
"766","-73.96844631543980","40.78348133193520","21B-AM-1019-02","AM","2018-10-19","Adult","Gray","Ground Plane","","False","False","False","False","False","","False","False","False","False","False","False","True","False"
"767","-73.96557346336490","40.78053669222310","20F-AM-1014-02","AM","2018-10-14","Adult","Gray","Above Ground","","False","False","True","False","False","pulling leaves","True","False","False","False","False","False","False","False"
"768","-73.97293949284320","40.77432567164960","11D-AM-1010-01","AM","2018-10-10","Adult","Gray","Ground Plane","","False","False","True","True","True","","False","False","False","False","False","False","False","True"
"769","-73.97652191628400","40.77378472445800","9B-AM-1010-01","AM","2018-10-10","Adult","Gray","Ground Plane","","False","False","False","False","True","","True","False","False","False","False","False","False","True"
"770","-73.95977827620290","40.79207733767570","33D-AM-1017-07","AM","2018-10-17","Adult","Black","Ground Plane","","False","False","False","False","True","","False","True","False","True","False","False","True","False"
"771","-73.96486268100320","40.78045061128430","20G-AM-1018-02","AM","2018-10-18","Adult","Gray","Above Ground","Ran up tree","True","False","True","False","False","","True","False","False","False","False","False","False","False"
"772","-73.95841884610590","40.79132410484980","33E-PM-1012-07","PM","2018-10-12","Adult","Gray","Ground Plane","","True","True","False","False","False","","False","False","False","False","False","False","False","False"
"773","-73.95661891453520","40.78834179697460","31H-PM-1008-01","PM","2018-10-08","Adult","Gray","Above Ground","","False","False","True","False","False","","False","False","False","False","False","False","True","False"
"774","-73.96736036559080","40.78769741777820","26A-PM-1006-03","PM","2018-10-06","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","False","True"
"775","-73.95957577926830","40.78992426438470","31E-PM-1006-01","PM","2018-10-06","Adult","Gray","Ground Plane","under bushes","False","False","False","False","True","","False","True","False","False","False","False","True","False"
"776","-73.96868167953920","40.77577042266700","14F-PM-1012-02","PM","2018-10-12","Adult","Gray","Above Ground","","False","False","True","True","False","","False","False","False","False","False","False","True","False"
"777","-73.96542102635210","40.77825296925750","17G-AM-1018-01","AM","2018-10-18","Juvenile","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","False","True"
"778","-73.96770548703270","40.77899287016600","17E-AM-1017-03","AM","2018-10-17","Adult","Gray","Above Ground","Tree trunk","False","False","True","False","False","","False","False","False","False","False","False","False","False"
"779","-73.97453055400080","40.77420432340140","10C-PM-1013-02","PM","2018-10-13","Adult","Gray","Ground Plane","","False","False","False","True","True","","False","False","False","False","True","False","True","True"
"780","-73.96754720642040","40.78359471674360","22C-PM-1006-06","PM","2018-10-06","Juvenile","Cinnamon","Above Ground","on tree","False","False","False","True","False","","False","False","False","False","False","False","False","False"
"781","-73.95551603111300","40.79231881562770","35G-AM-1007-01","AM","2018-10-07","Adult","Gray","Above Ground","","False","False","True","False","False","","False","False","False","False","False","False","True","False"
"782","-73.97105591137620","40.77942799142090","16C-PM-1018-01","PM","2018-10-18","Adult","Gray","Above Ground","","False","False","True","False","False","","False","False","False","False","False","False","False","False"
"783","-73.96776542897570","40.78678552944900","25A-AM-1013-03","AM","2018-10-13","","Gray","Above Ground","BIG TREE","False","False","False","False","False","being chased by #2","False","False","False","False","False","False","True","False"
"784","-73.96496580992930","40.78232623690740","22F-PM-1014-03","PM","2018-10-14","Juvenile","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","True","False","False","True","False"
"785","-73.96194174326850","40.79303659398650","33B-PM-1010-12","PM","2018-10-10","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","False","True"
"786","-73.95329659523600","40.79276445945130","36I-AM-1017-03","AM","2018-10-17","Adult","Gray","Ground Plane","","True","False","False","True","True","","False","False","False","False","False","False","True","False"
"787","-73.97251575343560","40.76583767292340","2I-PM-1006-02","PM","2018-10-06","Adult","Gray","Ground Plane","","True","False","False","True","True","","False","False","False","False","False","False","True","False"
"788","-73.96874767031170","40.77428566960930","12G-AM-1012-01","AM","2018-10-12","Adult","Cinnamon","Above Ground","","False","False","True","False","False","","False","False","False","False","False","False","True","False"
"789","-73.96750231387030","40.78725547009950","25A-PM-1007-01","PM","2018-10-07","Adult","Cinnamon","Above Ground","tree","False","False","True","False","False","","False","False","False","False","False","False","False","False"
"790","-73.97450405175020","40.77333038538000","9C-PM-1006-06","PM","2018-10-06","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"791","-73.97726359111190","40.77094288725330","6B-PM-1017-03","PM","2018-10-17","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","False","True"
"792","-73.97301156879640","40.77410182743120","10D-AM-1008-05","AM","2018-10-08","Juvenile","Gray","Above Ground","","False","False","True","True","False","","False","False","False","False","False","False","False","False"
"793","-73.97301116504680","40.77821577362040","14B-PM-1014-05","PM","2018-10-14","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","False","True"
"794","-73.97900105651080","40.76857323695440","2C-PM-1013-09","PM","2018-10-13","Adult","","Ground Plane","","False","False","True","False","False","","False","False","False","False","False","False","False","False"
"795","-73.95825235033060","40.79968974994730","41A-PM-1007-05","PM","2018-10-07","Adult","Gray","Ground Plane","","True","False","True","False","False","","False","False","False","False","False","False","False","True"
"796","-73.97066417707280","40.77592292137620","13E-AM-1017-12","AM","2018-10-17","Adult","Gray","Ground Plane","","False","False","False","True","False","","False","False","False","False","False","False","True","False"
"797","-73.96934575444700","40.77704296502880","15E-AM-1013-02","AM","2018-10-13","Adult","Gray","Above Ground","","True","False","True","False","False","","False","False","False","False","False","True","False","False"
"798","-73.98085422862800","40.76787021583820","1B-AM-1012-17","AM","2018-10-12","Adult","Gray","Ground Plane","","False","False","True","True","True","","False","False","False","False","False","False","True","False"
"799","-73.95294131564610","40.79209634466050","36I-PM-1007-06","PM","2018-10-07","Adult","Cinnamon","Ground Plane","","False","False","False","True","False","","False","False","False","False","False","False","True","False"
"800","-73.96821440393340","40.77730706753930","15F-AM-1007-08","AM","2018-10-07","Adult","Cinnamon","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"801","-73.97433423035480","40.77277429483320","8D-AM-1007-08","AM","2018-10-07","Adult","Gray","Above Ground","","False","False","False","False","False","communicating from tree","False","False","False","False","False","False","False","False"
"802","-73.95849421255400","40.79950086360570","41A-AM-1013-01","AM","2018-10-13","Adult","Gray","Ground Plane","","True","False","False","False","False","ran across a path","False","False","False","False","False","False","True","False"
"803","-73.96979837256080","40.77006770222050","8I-PM-1013-09","PM","2018-10-13","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"804","-73.96971966198780","40.78140685076070","19B-AM-1019-01","AM","2018-10-19","Juvenile","Gray","Ground Plane","","True","False","False","True","False","","False","False","False","False","False","False","True","True"
"805","-73.97068515461840","40.77807770160380","15D-PM-1017-04","PM","2018-10-17","Adult","Cinnamon","Above Ground","on fence","True","False","False","False","False","","False","False","False","False","False","False","True","False"
"806","-73.97047575554600","40.77633480621340","13E-AM-1017-02","AM","2018-10-17","Adult","Gray","Ground Plane","","False","False","False","False","True","begging (came one yard away from me and stood there)","False","False","False","False","False","True","False","False"
